"","id.p","id.p.h","hor","top","bottom","thick","tb","CEC","phw","phkcl","resist","OC","clay","silt20","sand.mf","p_permeabilidad","p_escurrimiento","p_anegamiento","p_drenaje","dren","dem","river","wdist","maxc","mrvbf","slope","twi","vdchn","water","env","lstm","lstsd","evim","evisd","M1.B2","M1.B3","M1.B4","M1.B5","M1.B7","M2.B2","M2.B3","M2.B4","M2.B5","M2.B7","M3.B2","M3.B3","M3.B4","M3.B5","M3.B7","M.all.B2","M.all.B3","M.all.B4","M.all.B5","M.all.B7","S1.B2","S1.B3","S1.B4","S1.B5","S1.B7","S2.B2","S2.B3","S2.B4","S2.B5","S2.B7","S3.B2","S3.B3","S3.B4","S3.B5","S3.B7","S.all.B2","S.all.B3","S.all.B4","S.all.B5","S.all.B7","X","Y","XX1","XX2","XX3","XD1","XD2","XD3"
"2196",791,"791_B21","B",34,60,26,28.3,32.8,6.1,4.6,2505,0.68,47.7,17,8.2,"2","2","clase 5","clase 2","2.2",36.7274894714355,26394.265625,241.874542236328,-2.72648978233337,6.51154804229736,0.0225677154958248,11.7993030548096,1.68896484375,0,3,296.187657936332,7.6772713752149,3647.64583333333,1286.99132238667,0.3459016,0.0338128,0.0757328,0.362648,0.1329752,0.236103571428571,0.0360878571428571,0.0688692857142857,0.281845714285714,0.143782142857143,0.299885245901639,0.035366393442623,0.0744614754098361,0.326211475409836,0.161011475409836,0.291682159624413,0.0359953051643193,0.0740687010954617,0.324468181818182,0.147402194357367,0.0390992368211964,0.00920253275094732,0.0104270799425837,0.0302290786089882,0.0335024232537136,0.0289169274334101,0.00786052397119602,0.00845718711361021,0.0271131027588645,0.0310454905676132,0.0392943115604971,0.00671319916906932,0.00805846863947735,0.0249694828508368,0.0326818755764354,0.0542000606805366,0.00850881028887827,0.0106811991699585,0.0426232876864742,0.0355115170679992,5581215.45816517,6191129.47108607,4810.07976190476,3065.73333333333,4149.74666666667,1046.88584488515,904.847578405645,1134.23884864677
"2197",791,"791_B23","B",79,106,27,33,37.6,6.6,5.1,1971,0.44,51.5,16.5,6.6,"2","2","clase 5","clase 2","2.2",36.7274894714355,26394.265625,241.874542236328,-2.72648978233337,6.51154804229736,0.0225677154958248,11.7993030548096,1.68896484375,0,3,296.187657936332,7.6772713752149,3647.64583333333,1286.99132238667,0.3459016,0.0338128,0.0757328,0.362648,0.1329752,0.236103571428571,0.0360878571428571,0.0688692857142857,0.281845714285714,0.143782142857143,0.299885245901639,0.035366393442623,0.0744614754098361,0.326211475409836,0.161011475409836,0.291682159624413,0.0359953051643193,0.0740687010954617,0.324468181818182,0.147402194357367,0.0390992368211964,0.00920253275094732,0.0104270799425837,0.0302290786089882,0.0335024232537136,0.0289169274334101,0.00786052397119602,0.00845718711361021,0.0271131027588645,0.0310454905676132,0.0392943115604971,0.00671319916906932,0.00805846863947735,0.0249694828508368,0.0326818755764354,0.0542000606805366,0.00850881028887827,0.0106811991699585,0.0426232876864742,0.0355115170679992,5581215.45816517,6191129.47108607,4810.07976190476,3065.73333333333,4149.74666666667,1046.88584488515,904.847578405645,1134.23884864677
"2198",791,"791_B22","B",60,79,19,32.9,36.9,6.4,4.9,2094,0.47,54.3,15.1,7.8,"2","2","clase 5","clase 2","2.2",36.7274894714355,26394.265625,241.874542236328,-2.72648978233337,6.51154804229736,0.0225677154958248,11.7993030548096,1.68896484375,0,3,296.187657936332,7.6772713752149,3647.64583333333,1286.99132238667,0.3459016,0.0338128,0.0757328,0.362648,0.1329752,0.236103571428571,0.0360878571428571,0.0688692857142857,0.281845714285714,0.143782142857143,0.299885245901639,0.035366393442623,0.0744614754098361,0.326211475409836,0.161011475409836,0.291682159624413,0.0359953051643193,0.0740687010954617,0.324468181818182,0.147402194357367,0.0390992368211964,0.00920253275094732,0.0104270799425837,0.0302290786089882,0.0335024232537136,0.0289169274334101,0.00786052397119602,0.00845718711361021,0.0271131027588645,0.0310454905676132,0.0392943115604971,0.00671319916906932,0.00805846863947735,0.0249694828508368,0.0326818755764354,0.0542000606805366,0.00850881028887827,0.0106811991699585,0.0426232876864742,0.0355115170679992,5581215.45816517,6191129.47108607,4810.07976190476,3065.73333333333,4149.74666666667,1046.88584488515,904.847578405645,1134.23884864677
"2199",791,"791_B33ca","BC",250,410,160,NA,34.7,8,7.1,1539,0.14,NA,NA,NA,"2","2","clase 5","clase 2","2.2",36.7274894714355,26394.265625,241.874542236328,-2.72648978233337,6.51154804229736,0.0225677154958248,11.7993030548096,1.68896484375,0,3,296.187657936332,7.6772713752149,3647.64583333333,1286.99132238667,0.3459016,0.0338128,0.0757328,0.362648,0.1329752,0.236103571428571,0.0360878571428571,0.0688692857142857,0.281845714285714,0.143782142857143,0.299885245901639,0.035366393442623,0.0744614754098361,0.326211475409836,0.161011475409836,0.291682159624413,0.0359953051643193,0.0740687010954617,0.324468181818182,0.147402194357367,0.0390992368211964,0.00920253275094732,0.0104270799425837,0.0302290786089882,0.0335024232537136,0.0289169274334101,0.00786052397119602,0.00845718711361021,0.0271131027588645,0.0310454905676132,0.0392943115604971,0.00671319916906932,0.00805846863947735,0.0249694828508368,0.0326818755764354,0.0542000606805366,0.00850881028887827,0.0106811991699585,0.0426232876864742,0.0355115170679992,5581215.45816517,6191129.47108607,4810.07976190476,3065.73333333333,4149.74666666667,1046.88584488515,904.847578405645,1134.23884864677
"2200",791,"791_B31","BC",106,128,22,23.6,25.7,6.6,5,2505,0.17,24.6,26,15.2,"2","2","clase 5","clase 2","2.2",36.7274894714355,26394.265625,241.874542236328,-2.72648978233337,6.51154804229736,0.0225677154958248,11.7993030548096,1.68896484375,0,3,296.187657936332,7.6772713752149,3647.64583333333,1286.99132238667,0.3459016,0.0338128,0.0757328,0.362648,0.1329752,0.236103571428571,0.0360878571428571,0.0688692857142857,0.281845714285714,0.143782142857143,0.299885245901639,0.035366393442623,0.0744614754098361,0.326211475409836,0.161011475409836,0.291682159624413,0.0359953051643193,0.0740687010954617,0.324468181818182,0.147402194357367,0.0390992368211964,0.00920253275094732,0.0104270799425837,0.0302290786089882,0.0335024232537136,0.0289169274334101,0.00786052397119602,0.00845718711361021,0.0271131027588645,0.0310454905676132,0.0392943115604971,0.00671319916906932,0.00805846863947735,0.0249694828508368,0.0326818755764354,0.0542000606805366,0.00850881028887827,0.0106811991699585,0.0426232876864742,0.0355115170679992,5581215.45816517,6191129.47108607,4810.07976190476,3065.73333333333,4149.74666666667,1046.88584488515,904.847578405645,1134.23884864677
"2201",791,"791_IIB32","BC",128,148,20,25.5,27.5,6.3,4.8,2053,0.16,29.8,20.6,13.8,"2","2","clase 5","clase 2","2.2",36.7274894714355,26394.265625,241.874542236328,-2.72648978233337,6.51154804229736,0.0225677154958248,11.7993030548096,1.68896484375,0,3,296.187657936332,7.6772713752149,3647.64583333333,1286.99132238667,0.3459016,0.0338128,0.0757328,0.362648,0.1329752,0.236103571428571,0.0360878571428571,0.0688692857142857,0.281845714285714,0.143782142857143,0.299885245901639,0.035366393442623,0.0744614754098361,0.326211475409836,0.161011475409836,0.291682159624413,0.0359953051643193,0.0740687010954617,0.324468181818182,0.147402194357367,0.0390992368211964,0.00920253275094732,0.0104270799425837,0.0302290786089882,0.0335024232537136,0.0289169274334101,0.00786052397119602,0.00845718711361021,0.0271131027588645,0.0310454905676132,0.0392943115604971,0.00671319916906932,0.00805846863947735,0.0249694828508368,0.0326818755764354,0.0542000606805366,0.00850881028887827,0.0106811991699585,0.0426232876864742,0.0355115170679992,5581215.45816517,6191129.47108607,4810.07976190476,3065.73333333333,4149.74666666667,1046.88584488515,904.847578405645,1134.23884864677
"2202",794,"794_A12","A",10,23,13,19.1,24.6,5.7,4.9,3572,1.9,28.3,24.3,8.1,"2","2","clase 5","clase 2","2.2",34.0808296203613,34783.8046875,90.0025329589844,-22.9013118743896,6.17143678665161,0.156869649887085,12.6360750198364,1.64817428588867,0.0344827584922314,1,296.315043806678,7.75776996286177,3403.02777777778,1653.06398686728,0.403333333333333,0.0282968,0.068344,0.373307142857143,0.1119064,0.215275,0.043745,0.0756807142857143,0.271120714285714,0.153815714285714,0.256726666666667,0.0511541666666667,0.0878175,0.3221675,0.203196666666667,0.284624960753532,0.0419534591194969,0.0787979559748428,0.321565149136578,0.159879245283019,0.0760976551544133,0.00952096105205975,0.0126860820358121,0.0349086148188585,0.032633909595448,0.022581873819058,0.00754488082203457,0.00870704582324796,0.0247463753509742,0.0267915944926268,0.0292487986777173,0.0115293990006646,0.0111459278655118,0.0233814627519359,0.0452364951449292,0.0843739962728467,0.0126275204011008,0.014066192638484,0.0489893372802225,0.049187304008758,5574382.74951676,6186264.05125083,5399.66666666667,2214.58888888889,2745.64,1481.89774868787,475.45919604035,988.818008144804
"2203",794,"794_Ap","A",0,10,10,19.5,24.8,5.3,4.9,1683,2.66,19.8,29.6,9.3,"2","2","clase 5","clase 2","2.2",34.0808296203613,34783.8046875,90.0025329589844,-22.9013118743896,6.17143678665161,0.156869649887085,12.6360750198364,1.64817428588867,0.0344827584922314,1,296.315043806678,7.75776996286177,3403.02777777778,1653.06398686728,0.403333333333333,0.0282968,0.068344,0.373307142857143,0.1119064,0.215275,0.043745,0.0756807142857143,0.271120714285714,0.153815714285714,0.256726666666667,0.0511541666666667,0.0878175,0.3221675,0.203196666666667,0.284624960753532,0.0419534591194969,0.0787979559748428,0.321565149136578,0.159879245283019,0.0760976551544133,0.00952096105205975,0.0126860820358121,0.0349086148188585,0.032633909595448,0.022581873819058,0.00754488082203457,0.00870704582324796,0.0247463753509742,0.0267915944926268,0.0292487986777173,0.0115293990006646,0.0111459278655118,0.0233814627519359,0.0452364951449292,0.0843739962728467,0.0126275204011008,0.014066192638484,0.0489893372802225,0.049187304008758,5574382.74951676,6186264.05125083,5399.66666666667,2214.58888888889,2745.64,1481.89774868787,475.45919604035,988.818008144804
"2204",794,"794_A3","AB.BA",23,30,7,19.2,24.4,5.8,4.8,4311,1.47,31.3,24.5,11,"2","2","clase 5","clase 2","2.2",34.0808296203613,34783.8046875,90.0025329589844,-22.9013118743896,6.17143678665161,0.156869649887085,12.6360750198364,1.64817428588867,0.0344827584922314,1,296.315043806678,7.75776996286177,3403.02777777778,1653.06398686728,0.403333333333333,0.0282968,0.068344,0.373307142857143,0.1119064,0.215275,0.043745,0.0756807142857143,0.271120714285714,0.153815714285714,0.256726666666667,0.0511541666666667,0.0878175,0.3221675,0.203196666666667,0.284624960753532,0.0419534591194969,0.0787979559748428,0.321565149136578,0.159879245283019,0.0760976551544133,0.00952096105205975,0.0126860820358121,0.0349086148188585,0.032633909595448,0.022581873819058,0.00754488082203457,0.00870704582324796,0.0247463753509742,0.0267915944926268,0.0292487986777173,0.0115293990006646,0.0111459278655118,0.0233814627519359,0.0452364951449292,0.0843739962728467,0.0126275204011008,0.014066192638484,0.0489893372802225,0.049187304008758,5574382.74951676,6186264.05125083,5399.66666666667,2214.58888888889,2745.64,1481.89774868787,475.45919604035,988.818008144804
"2205",794,"794_B23","B",60,80,20,26.4,30.6,6.5,5,2098,0.48,49.6,14.6,8,"2","2","clase 5","clase 2","2.2",34.0808296203613,34783.8046875,90.0025329589844,-22.9013118743896,6.17143678665161,0.156869649887085,12.6360750198364,1.64817428588867,0.0344827584922314,1,296.315043806678,7.75776996286177,3403.02777777778,1653.06398686728,0.403333333333333,0.0282968,0.068344,0.373307142857143,0.1119064,0.215275,0.043745,0.0756807142857143,0.271120714285714,0.153815714285714,0.256726666666667,0.0511541666666667,0.0878175,0.3221675,0.203196666666667,0.284624960753532,0.0419534591194969,0.0787979559748428,0.321565149136578,0.159879245283019,0.0760976551544133,0.00952096105205975,0.0126860820358121,0.0349086148188585,0.032633909595448,0.022581873819058,0.00754488082203457,0.00870704582324796,0.0247463753509742,0.0267915944926268,0.0292487986777173,0.0115293990006646,0.0111459278655118,0.0233814627519359,0.0452364951449292,0.0843739962728467,0.0126275204011008,0.014066192638484,0.0489893372802225,0.049187304008758,5574382.74951676,6186264.05125083,5399.66666666667,2214.58888888889,2745.64,1481.89774868787,475.45919604035,988.818008144804
"2206",794,"794_B21","B",30,40,10,22.5,30.8,5.8,4.8,3244,1.22,41.2,23.3,8.9,"2","2","clase 5","clase 2","2.2",34.0808296203613,34783.8046875,90.0025329589844,-22.9013118743896,6.17143678665161,0.156869649887085,12.6360750198364,1.64817428588867,0.0344827584922314,1,296.315043806678,7.75776996286177,3403.02777777778,1653.06398686728,0.403333333333333,0.0282968,0.068344,0.373307142857143,0.1119064,0.215275,0.043745,0.0756807142857143,0.271120714285714,0.153815714285714,0.256726666666667,0.0511541666666667,0.0878175,0.3221675,0.203196666666667,0.284624960753532,0.0419534591194969,0.0787979559748428,0.321565149136578,0.159879245283019,0.0760976551544133,0.00952096105205975,0.0126860820358121,0.0349086148188585,0.032633909595448,0.022581873819058,0.00754488082203457,0.00870704582324796,0.0247463753509742,0.0267915944926268,0.0292487986777173,0.0115293990006646,0.0111459278655118,0.0233814627519359,0.0452364951449292,0.0843739962728467,0.0126275204011008,0.014066192638484,0.0489893372802225,0.049187304008758,5574382.74951676,6186264.05125083,5399.66666666667,2214.58888888889,2745.64,1481.89774868787,475.45919604035,988.818008144804
"2207",794,"794_B22","B",40,60,20,29,34,6.1,4.7,1971,0.6,53.3,15.1,7.3,"2","2","clase 5","clase 2","2.2",34.0808296203613,34783.8046875,90.0025329589844,-22.9013118743896,6.17143678665161,0.156869649887085,12.6360750198364,1.64817428588867,0.0344827584922314,1,296.315043806678,7.75776996286177,3403.02777777778,1653.06398686728,0.403333333333333,0.0282968,0.068344,0.373307142857143,0.1119064,0.215275,0.043745,0.0756807142857143,0.271120714285714,0.153815714285714,0.256726666666667,0.0511541666666667,0.0878175,0.3221675,0.203196666666667,0.284624960753532,0.0419534591194969,0.0787979559748428,0.321565149136578,0.159879245283019,0.0760976551544133,0.00952096105205975,0.0126860820358121,0.0349086148188585,0.032633909595448,0.022581873819058,0.00754488082203457,0.00870704582324796,0.0247463753509742,0.0267915944926268,0.0292487986777173,0.0115293990006646,0.0111459278655118,0.0233814627519359,0.0452364951449292,0.0843739962728467,0.0126275204011008,0.014066192638484,0.0489893372802225,0.049187304008758,5574382.74951676,6186264.05125083,5399.66666666667,2214.58888888889,2745.64,1481.89774868787,475.45919604035,988.818008144804
"2208",794,"794_B3ca","BC",122,300,178,NA,35,8.5,7.3,1818,0.15,NA,NA,NA,"2","2","clase 5","clase 2","2.2",34.0808296203613,34783.8046875,90.0025329589844,-22.9013118743896,6.17143678665161,0.156869649887085,12.6360750198364,1.64817428588867,0.0344827584922314,1,296.315043806678,7.75776996286177,3403.02777777778,1653.06398686728,0.403333333333333,0.0282968,0.068344,0.373307142857143,0.1119064,0.215275,0.043745,0.0756807142857143,0.271120714285714,0.153815714285714,0.256726666666667,0.0511541666666667,0.0878175,0.3221675,0.203196666666667,0.284624960753532,0.0419534591194969,0.0787979559748428,0.321565149136578,0.159879245283019,0.0760976551544133,0.00952096105205975,0.0126860820358121,0.0349086148188585,0.032633909595448,0.022581873819058,0.00754488082203457,0.00870704582324796,0.0247463753509742,0.0267915944926268,0.0292487986777173,0.0115293990006646,0.0111459278655118,0.0233814627519359,0.0452364951449292,0.0843739962728467,0.0126275204011008,0.014066192638484,0.0489893372802225,0.049187304008758,5574382.74951676,6186264.05125083,5399.66666666667,2214.58888888889,2745.64,1481.89774868787,475.45919604035,988.818008144804
"2209",794,"794_B3","BC",80,122,42,28.4,31.6,6.7,5.1,2118,0.42,42.2,25.1,6.5,"2","2","clase 5","clase 2","2.2",34.0808296203613,34783.8046875,90.0025329589844,-22.9013118743896,6.17143678665161,0.156869649887085,12.6360750198364,1.64817428588867,0.0344827584922314,1,296.315043806678,7.75776996286177,3403.02777777778,1653.06398686728,0.403333333333333,0.0282968,0.068344,0.373307142857143,0.1119064,0.215275,0.043745,0.0756807142857143,0.271120714285714,0.153815714285714,0.256726666666667,0.0511541666666667,0.0878175,0.3221675,0.203196666666667,0.284624960753532,0.0419534591194969,0.0787979559748428,0.321565149136578,0.159879245283019,0.0760976551544133,0.00952096105205975,0.0126860820358121,0.0349086148188585,0.032633909595448,0.022581873819058,0.00754488082203457,0.00870704582324796,0.0247463753509742,0.0267915944926268,0.0292487986777173,0.0115293990006646,0.0111459278655118,0.0233814627519359,0.0452364951449292,0.0843739962728467,0.0126275204011008,0.014066192638484,0.0489893372802225,0.049187304008758,5574382.74951676,6186264.05125083,5399.66666666667,2214.58888888889,2745.64,1481.89774868787,475.45919604035,988.818008144804
"2210",796,"796_A12","A",13,25,12,19.3,21.4,6.5,5.1,3904,1.75,29.5,32.7,5.5,"3","3","clase 5",NA,"3.3",56.5365104675293,26687.21484375,308.877593994141,-4.99171924591064,4.42511749267578,0.0722523331642151,12.0654058456421,2.28134918212891,0,2,297.227356092264,7.84792047293547,3261.51388888889,1777.59860795247,0.3784592,0.0309128,0.0702608,0.3711608,0.1302552,0.202642553191489,0.0461457142857143,0.0768716312056738,0.271246808510638,0.175925714285714,0.309279508196721,0.0397314049586777,0.0779785123966942,0.316072950819672,0.163618032786885,0.283578471138846,0.0419679186228482,0.07830296875,0.318029797191888,0.165195625,0.0665048616898577,0.0126529734870708,0.0161180918985968,0.0330219279443416,0.0422822666557552,0.0352843535418069,0.00942352308088167,0.0122613115485902,0.0277305080917634,0.0319368202095581,0.0644859814845102,0.0134617237198526,0.0129491132682999,0.0274665898832699,0.0571168962516382,0.0822099547547858,0.0144710137434987,0.0168719528337619,0.0479520333392136,0.0505344808259412,5494625.278,6268113.17801751,5423.90119047619,1968.34444444444,4316.93333333333,1649.87716564721,986.361782019841,1711.94078216428
"2211",796,"796_Ap","A",0,13,13,22.5,26.2,6.4,5.4,3262,2.62,28.3,33,5.2,"3","3","clase 5",NA,"3.3",56.5365104675293,26687.21484375,308.877593994141,-4.99171924591064,4.42511749267578,0.0722523331642151,12.0654058456421,2.28134918212891,0,2,297.227356092264,7.84792047293547,3261.51388888889,1777.59860795247,0.3784592,0.0309128,0.0702608,0.3711608,0.1302552,0.202642553191489,0.0461457142857143,0.0768716312056738,0.271246808510638,0.175925714285714,0.309279508196721,0.0397314049586777,0.0779785123966942,0.316072950819672,0.163618032786885,0.283578471138846,0.0419679186228482,0.07830296875,0.318029797191888,0.165195625,0.0665048616898577,0.0126529734870708,0.0161180918985968,0.0330219279443416,0.0422822666557552,0.0352843535418069,0.00942352308088167,0.0122613115485902,0.0277305080917634,0.0319368202095581,0.0644859814845102,0.0134617237198526,0.0129491132682999,0.0274665898832699,0.0571168962516382,0.0822099547547858,0.0144710137434987,0.0168719528337619,0.0479520333392136,0.0505344808259412,5494625.278,6268113.17801751,5423.90119047619,1968.34444444444,4316.93333333333,1649.87716564721,986.361782019841,1711.94078216428
"2212",796,"796_B1","AB.BA",25,34,9,18.5,19.5,6.5,4.9,3396,0.92,33.1,29.2,4.8,"3","3","clase 5",NA,"3.3",56.5365104675293,26687.21484375,308.877593994141,-4.99171924591064,4.42511749267578,0.0722523331642151,12.0654058456421,2.28134918212891,0,2,297.227356092264,7.84792047293547,3261.51388888889,1777.59860795247,0.3784592,0.0309128,0.0702608,0.3711608,0.1302552,0.202642553191489,0.0461457142857143,0.0768716312056738,0.271246808510638,0.175925714285714,0.309279508196721,0.0397314049586777,0.0779785123966942,0.316072950819672,0.163618032786885,0.283578471138846,0.0419679186228482,0.07830296875,0.318029797191888,0.165195625,0.0665048616898577,0.0126529734870708,0.0161180918985968,0.0330219279443416,0.0422822666557552,0.0352843535418069,0.00942352308088167,0.0122613115485902,0.0277305080917634,0.0319368202095581,0.0644859814845102,0.0134617237198526,0.0129491132682999,0.0274665898832699,0.0571168962516382,0.0822099547547858,0.0144710137434987,0.0168719528337619,0.0479520333392136,0.0505344808259412,5494625.278,6268113.17801751,5423.90119047619,1968.34444444444,4316.93333333333,1649.87716564721,986.361782019841,1711.94078216428
"2213",796,"796_B22","B",56,90,34,30.2,31.7,7.3,5.3,1833,0.53,47.9,23.6,5.5,"3","3","clase 5",NA,"3.3",56.5365104675293,26687.21484375,308.877593994141,-4.99171924591064,4.42511749267578,0.0722523331642151,12.0654058456421,2.28134918212891,0,2,297.227356092264,7.84792047293547,3261.51388888889,1777.59860795247,0.3784592,0.0309128,0.0702608,0.3711608,0.1302552,0.202642553191489,0.0461457142857143,0.0768716312056738,0.271246808510638,0.175925714285714,0.309279508196721,0.0397314049586777,0.0779785123966942,0.316072950819672,0.163618032786885,0.283578471138846,0.0419679186228482,0.07830296875,0.318029797191888,0.165195625,0.0665048616898577,0.0126529734870708,0.0161180918985968,0.0330219279443416,0.0422822666557552,0.0352843535418069,0.00942352308088167,0.0122613115485902,0.0277305080917634,0.0319368202095581,0.0644859814845102,0.0134617237198526,0.0129491132682999,0.0274665898832699,0.0571168962516382,0.0822099547547858,0.0144710137434987,0.0168719528337619,0.0479520333392136,0.0505344808259412,5494625.278,6268113.17801751,5423.90119047619,1968.34444444444,4316.93333333333,1649.87716564721,986.361782019841,1711.94078216428
"2214",796,"796_B21","B",34,56,22,30.2,34.8,6.8,4.7,1799,0.73,55.2,19.9,3.4,"3","3","clase 5",NA,"3.3",56.5365104675293,26687.21484375,308.877593994141,-4.99171924591064,4.42511749267578,0.0722523331642151,12.0654058456421,2.28134918212891,0,2,297.227356092264,7.84792047293547,3261.51388888889,1777.59860795247,0.3784592,0.0309128,0.0702608,0.3711608,0.1302552,0.202642553191489,0.0461457142857143,0.0768716312056738,0.271246808510638,0.175925714285714,0.309279508196721,0.0397314049586777,0.0779785123966942,0.316072950819672,0.163618032786885,0.283578471138846,0.0419679186228482,0.07830296875,0.318029797191888,0.165195625,0.0665048616898577,0.0126529734870708,0.0161180918985968,0.0330219279443416,0.0422822666557552,0.0352843535418069,0.00942352308088167,0.0122613115485902,0.0277305080917634,0.0319368202095581,0.0644859814845102,0.0134617237198526,0.0129491132682999,0.0274665898832699,0.0571168962516382,0.0822099547547858,0.0144710137434987,0.0168719528337619,0.0479520333392136,0.0505344808259412,5494625.278,6268113.17801751,5423.90119047619,1968.34444444444,4316.93333333333,1649.87716564721,986.361782019841,1711.94078216428
"2215",796,"796_B31","BC",90,107,17,26.2,27,6.9,5,2243,0.21,33.9,31.2,5.6,"3","3","clase 5",NA,"3.3",56.5365104675293,26687.21484375,308.877593994141,-4.99171924591064,4.42511749267578,0.0722523331642151,12.0654058456421,2.28134918212891,0,2,297.227356092264,7.84792047293547,3261.51388888889,1777.59860795247,0.3784592,0.0309128,0.0702608,0.3711608,0.1302552,0.202642553191489,0.0461457142857143,0.0768716312056738,0.271246808510638,0.175925714285714,0.309279508196721,0.0397314049586777,0.0779785123966942,0.316072950819672,0.163618032786885,0.283578471138846,0.0419679186228482,0.07830296875,0.318029797191888,0.165195625,0.0665048616898577,0.0126529734870708,0.0161180918985968,0.0330219279443416,0.0422822666557552,0.0352843535418069,0.00942352308088167,0.0122613115485902,0.0277305080917634,0.0319368202095581,0.0644859814845102,0.0134617237198526,0.0129491132682999,0.0274665898832699,0.0571168962516382,0.0822099547547858,0.0144710137434987,0.0168719528337619,0.0479520333392136,0.0505344808259412,5494625.278,6268113.17801751,5423.90119047619,1968.34444444444,4316.93333333333,1649.87716564721,986.361782019841,1711.94078216428
"2216",796,"796_B32","BC",107,155,48,32.2,36.3,7,4.7,1732,0.1,36.9,32.6,4.3,"3","3","clase 5",NA,"3.3",56.5365104675293,26687.21484375,308.877593994141,-4.99171924591064,4.42511749267578,0.0722523331642151,12.0654058456421,2.28134918212891,0,2,297.227356092264,7.84792047293547,3261.51388888889,1777.59860795247,0.3784592,0.0309128,0.0702608,0.3711608,0.1302552,0.202642553191489,0.0461457142857143,0.0768716312056738,0.271246808510638,0.175925714285714,0.309279508196721,0.0397314049586777,0.0779785123966942,0.316072950819672,0.163618032786885,0.283578471138846,0.0419679186228482,0.07830296875,0.318029797191888,0.165195625,0.0665048616898577,0.0126529734870708,0.0161180918985968,0.0330219279443416,0.0422822666557552,0.0352843535418069,0.00942352308088167,0.0122613115485902,0.0277305080917634,0.0319368202095581,0.0644859814845102,0.0134617237198526,0.0129491132682999,0.0274665898832699,0.0571168962516382,0.0822099547547858,0.0144710137434987,0.0168719528337619,0.0479520333392136,0.0505344808259412,5494625.278,6268113.17801751,5423.90119047619,1968.34444444444,4316.93333333333,1649.87716564721,986.361782019841,1711.94078216428
"2217",796,"796_Cca","C",155,170,15,NA,35.7,8.2,6.8,1358,0.09,41.3,30.3,4.5,"3","3","clase 5",NA,"3.3",56.5365104675293,26687.21484375,308.877593994141,-4.99171924591064,4.42511749267578,0.0722523331642151,12.0654058456421,2.28134918212891,0,2,297.227356092264,7.84792047293547,3261.51388888889,1777.59860795247,0.3784592,0.0309128,0.0702608,0.3711608,0.1302552,0.202642553191489,0.0461457142857143,0.0768716312056738,0.271246808510638,0.175925714285714,0.309279508196721,0.0397314049586777,0.0779785123966942,0.316072950819672,0.163618032786885,0.283578471138846,0.0419679186228482,0.07830296875,0.318029797191888,0.165195625,0.0665048616898577,0.0126529734870708,0.0161180918985968,0.0330219279443416,0.0422822666557552,0.0352843535418069,0.00942352308088167,0.0122613115485902,0.0277305080917634,0.0319368202095581,0.0644859814845102,0.0134617237198526,0.0129491132682999,0.0274665898832699,0.0571168962516382,0.0822099547547858,0.0144710137434987,0.0168719528337619,0.0479520333392136,0.0505344808259412,5494625.278,6268113.17801751,5423.90119047619,1968.34444444444,4316.93333333333,1649.87716564721,986.361782019841,1711.94078216428
"2218",797,"797_A12","A",13,27,14,19.8,23.1,6.4,4.8,3565,0.99,34.1,32.4,4.1,"3","3","clase 5",NA,"3.3",50.9619560241699,21754.169921875,424.276031494141,21.093635559082,0.000947542954236269,0.260934740304947,12.443452835083,2.66833877563477,0,1,297.551286396227,7.87726515208827,3556.71527777778,1592.38694766493,0.416201587301587,0.0294293650793651,0.0700563492063492,0.389069841269841,0.130519047619048,0.214158156028369,0.0493290780141844,0.0827581560283688,0.275694326241135,0.190017142857143,0.268954545454545,0.0501504132231405,0.0868851239669422,0.315615702479339,0.20627,0.286704836193448,0.0457541341653666,0.0830294851794072,0.326304056162247,0.186003286384977,0.0712137200085792,0.00962901504795017,0.0121352807699319,0.033631131458436,0.035055552973612,0.0252614108757334,0.00700351482172745,0.00864713128341556,0.0234723416965879,0.0286490597554533,0.0368830832948295,0.00956010045246163,0.0108126365976499,0.0237579004693332,0.0416578068787782,0.0859349379164242,0.0129199416809141,0.0135423855871407,0.0513247983047361,0.0513618584790711,5495105.93968108,6273735.60764278,5724.4,2526.42222222222,3441.94666666667,1210.63037354377,585.711981712802,1014.07888639646
"2219",797,"797_A11","A",0,13,13,20.1,24.4,5.9,4.9,3565,2.48,28.9,35.4,4.3,"3","3","clase 5",NA,"3.3",50.9619560241699,21754.169921875,424.276031494141,21.093635559082,0.000947542954236269,0.260934740304947,12.443452835083,2.66833877563477,0,1,297.551286396227,7.87726515208827,3556.71527777778,1592.38694766493,0.416201587301587,0.0294293650793651,0.0700563492063492,0.389069841269841,0.130519047619048,0.214158156028369,0.0493290780141844,0.0827581560283688,0.275694326241135,0.190017142857143,0.268954545454545,0.0501504132231405,0.0868851239669422,0.315615702479339,0.20627,0.286704836193448,0.0457541341653666,0.0830294851794072,0.326304056162247,0.186003286384977,0.0712137200085792,0.00962901504795017,0.0121352807699319,0.033631131458436,0.035055552973612,0.0252614108757334,0.00700351482172745,0.00864713128341556,0.0234723416965879,0.0286490597554533,0.0368830832948295,0.00956010045246163,0.0108126365976499,0.0237579004693332,0.0416578068787782,0.0859349379164242,0.0129199416809141,0.0135423855871407,0.0513247983047361,0.0513618584790711,5495105.93968108,6273735.60764278,5724.4,2526.42222222222,3441.94666666667,1210.63037354377,585.711981712802,1014.07888639646
