"","mukey","musym","comppct_r","hzname","hzdept_r","hzdepb_r","claytotal_r","om_r","cec7_r"
"44349",1155447,5883,0,"Bt2",38,56,37,0.3,27
"44350",1155447,5883,0,"Bt3",56,152,33,0.3,24.5
"44351",1155447,5883,0,"Btk",152,200,33,0.3,24.5
"44352",1433282,5883,40,"A",0,10,2,0.5,2
"44353",1433282,5883,40,"AC",10,23,1,0.3,1.1
"44354",1433282,5883,40,"C",23,66,1,0.2,1
"44355",1433282,5883,40,"2Btb",66,139,14,0.1,11
"44356",1433282,5883,40,"2BCb",139,178,9,0.1,7.4
"44357",1433282,5883,40,"2Cg",178,200,9,0.1,7.4
"44358",1433282,5883,35,"A",0,13,9,0.9,8
"44359",1433282,5883,35,"2Bt1",13,58,19,0.5,15.4
"44360",1433282,5883,35,"2Bt2",58,94,14,0.1,11
"44361",1433282,5883,35,"2BC1",94,147,11,0.1,8.9
"44362",1433282,5883,35,"2BC2",147,200,10,0.1,8.1
"44363",1433282,5883,15,"A",0,20,7,0.6,5.5
"44364",1433282,5883,15,"AC",20,71,3,0.2,2.4
"44365",1433282,5883,15,"C",71,200,2,0.1,1.6
"44366",1433282,5883,10,"A",0,18,13,0.9,11.2
"44367",1433282,5883,10,"Bt1",18,38,21,0.6,17
"44368",1433282,5883,10,"Bt2",38,89,19,0.6,15.5
"44369",1433282,5883,10,"2Btb1",89,102,32,0.2,21.8
"44370",1433282,5883,10,"2Btb2",102,183,37,0.1,26.4
"44371",1433282,5883,10,"2Btkb",183,200,32,0.1,23.2
"44372",1433282,5883,0,"A",0,28,18,1.5,15.3
"44373",1433282,5883,0,"Bt1",28,38,41,1,30
"44374",1433282,5883,0,"Bt2",38,56,37,0.3,27
"44375",1433282,5883,0,"Bt3",56,152,33,0.3,24.5
"44376",1433282,5883,0,"Btk",152,200,33,0.3,24.5
"44377",1443829,5883,40,"A",0,10,2,0.5,2
"44378",1443829,5883,40,"AC",10,23,1,0.3,1.1
"44379",1443829,5883,40,"C",23,66,1,0.2,1
"44380",1443829,5883,40,"2Btb",66,139,14,0.1,11
"44381",1443829,5883,40,"2BCb",139,178,9,0.1,7.4
"44382",1443829,5883,40,"2Cg",178,200,9,0.1,7.4
"44383",1443829,5883,35,"A",0,13,9,0.9,8
"44384",1443829,5883,35,"2Bt1",13,58,19,0.5,15.4
"44385",1443829,5883,35,"2Bt2",58,94,14,0.1,11
"44386",1443829,5883,35,"2BC1",94,147,11,0.1,8.9
"44387",1443829,5883,35,"2BC2",147,200,10,0.1,8.1
"44388",1443829,5883,15,"A",0,20,7,0.6,5.5
"44389",1443829,5883,15,"AC",20,71,3,0.2,2.4
"44390",1443829,5883,15,"C",71,200,2,0.1,1.6
"44391",1443829,5883,10,"A",0,18,13,0.9,11.2
"44392",1443829,5883,10,"Bt1",18,38,21,0.6,17
"44393",1443829,5883,10,"Bt2",38,89,19,0.6,15.5
"44394",1443829,5883,10,"2Btb1",89,102,32,0.2,21.8
"44395",1443829,5883,10,"2Btb2",102,183,37,0.1,26.4
"44396",1443829,5883,10,"2Btkb",183,200,32,0.1,23.2
"44397",1443829,5883,0,"A",0,28,18,1.5,15.3
"44398",1443829,5883,0,"Bt1",28,38,41,1,30
"44399",1443829,5883,0,"Bt2",38,56,37,0.3,27
"44400",1443829,5883,0,"Bt3",56,152,33,0.3,24.5
"44401",1443829,5883,0,"Btk",152,200,33,0.3,24.5
"44402",1433283,5884,60,"A",0,20,7,0.6,5.5
"44403",1433283,5884,60,"AC",20,71,3,0.2,2.4
"44404",1433283,5884,60,"C",71,200,2,0.1,1.6
"44405",1433283,5884,30,"Ap",0,18,1,0.2,0.9
